Date,Open,High,Low,Close,Volume,Daily_Return,MA_5,MA_15,MA_20,Volatility_20D,Ticker
8/11/2023,5164.698236,5207.917468,5099.869388,5121.479004,46568600,-0.008368296,5112.835449,4965.890104,4899.980786,0.010937506,BMRI.JK
8/14/2023,5121.47925,5143.088867,5013.431165,5143.088867,86460500,0.004219458,5125.801172,4991.821615,4923.751367,0.010894569,BMRI.JK
8/15/2023,5099.86962,5121.479238,5013.431152,5013.431152,116815700,-0.025210086,5108.513477,5006.227995,4942.119531,0.012670893,BMRI.JK
8/16/2023,4991.821535,5013.431152,4905.383067,5013.431152,163744100,0,5091.225781,5019.19375,4961.568188,0.012547999,BMRI.JK
8/18/2023,4948.602541,5035.041014,4948.602541,4991.821777,104894600,-0.004310297,5056.650391,5027.83763,4972.372998,0.010703641,BMRI.JK
8/21/2023,5013.431398,5078.260252,5013.431398,5035.041016,61845800,0.008658009,5039.362793,5035.040853,4984.258276,0.01078903,BMRI.JK
8/22/2023,5013.431165,5143.088867,5013.431165,5143.088867,93617200,0.02145918,5039.362793,5048.006608,5003.706909,0.011224206,BMRI.JK
8/23/2023,5143.089355,5143.089355,5056.650879,5056.650879,40844700,-0.016806629,5048.006738,5059.531771,5016.672681,0.012068074,BMRI.JK
8/24/2023,5099.869633,5143.088867,5078.260016,5143.088867,42648300,0.017093921,5073.938281,5073.938184,5032.879883,0.012487907,BMRI.JK
8/25/2023,5099.869629,5121.479246,5035.040778,5099.869629,65093100,-0.008403362,5095.547852,5079.700749,5044.765186,0.012678106,BMRI.JK
8/28/2023,5143.088871,5207.917723,5099.869637,5186.308105,63980400,0.016949154,5125.80127,5092.666504,5057.730957,0.012865626,BMRI.JK
8/29/2023,5186.308101,5207.917718,5143.088867,5143.088867,50839300,-0.008333334,5125.80127,5096.988411,5067.455273,0.013087575,BMRI.JK
8/30/2023,5121.479494,5272.746821,5121.479494,5164.69873,65727400,0.004201729,5147.41084,5101.310352,5081.501538,0.012598857,BMRI.JK
8/31/2023,5186.308351,5251.137205,5099.869878,5207.917969,159062900,0.008368201,5160.37666,5108.513574,5095.547803,0.012587299,BMRI.JK
9/1/2023,5251.137207,5294.356443,5229.527589,5251.137207,50796000,0.008298756,5190.630176,5114.276139,5107.433105,0.012182601,BMRI.JK
9/4/2023,5251.136965,5315.965816,5229.527348,5272.746582,56317700,0.00411518,5207.917871,5124.360645,5121.479346,0.012084007,BMRI.JK
9/5/2023,5272.746582,5315.965816,5251.136965,5272.746582,24893100,0,5233.849414,5133.004492,5131.203662,0.011600695,BMRI.JK
9/6/2023,5229.527344,5294.356195,5229.527344,5229.527344,40547800,-0.008196722,5246.815137,5147.410905,5137.686548,0.011802563,BMRI.JK
9/7/2023,5186.308344,5207.917963,5035.041018,5078.260254,124351400,-0.028925576,5220.883594,5151.732845,5136.606079,0.013607395,BMRI.JK
9/8/2023,5099.869629,5121.479246,4991.821544,5099.869629,81980400,0.004255271,5190.630078,5158.936035,5133.364624,0.01331581,BMRI.JK
9/11/2023,5099.869388,5121.479004,5035.04054,5121.479004,74510600,0.004237241,5160.376563,5164.698568,5133.364624,0.013224122,BMRI.JK
9/12/2023,5143.089108,5143.089108,5056.650636,5078.260254,54076800,-0.008438724,5121.479297,5160.37666,5130.123193,0.013318332,BMRI.JK
9/13/2023,5035.04126,5056.650879,4991.822021,5056.650879,69884000,-0.004255271,5086.904004,5160.37666,5132.28418,0.012038995,BMRI.JK
9/14/2023,5035.041016,5078.260252,4991.821779,5035.041016,59132600,-0.004273553,5078.260156,5153.17347,5133.364673,0.012086138,BMRI.JK
9/15/2023,5099.869388,5164.698236,5056.650156,5121.479004,165106200,0.017167286,5082.582031,5154.614095,5139.847534,0.012599635,BMRI.JK
9/18/2023,5099.869629,5143.088863,5078.260012,5099.869629,53450400,-0.004219362,5078.260156,5148.85153,5143.088965,0.012535853,BMRI.JK
9/19/2023,5099.869637,5251.136957,5078.26002,5186.308105,84608400,0.016949154,5099.869727,5151.732813,5145.249927,0.012178521,BMRI.JK
9/20/2023,5272.746825,5294.356443,5229.527589,5251.137207,64864900,0.012500048,5138.766992,5157.495378,5154.974243,0.011743271,BMRI.JK
9/21/2023,5229.52734,5251.136957,5164.698488,5186.308105,60535000,-0.012345726,5169.02041,5156.05472,5157.135205,0.011589795,BMRI.JK
9/22/2023,5186.308105,5229.52734,5164.698488,5186.308105,51069900,0,5181.98623,5151.73278,5161.457129,0.011401493,BMRI.JK
9/25/2023,5186.308105,5229.52734,5164.698488,5186.308105,40650900,0,5199.273926,5145.970215,5161.457129,0.010757736,BMRI.JK
9/26/2023,5164.698236,5186.307852,5056.650156,5121.479004,109786400,-0.012500048,5186.308105,5135.88571,5160.376636,0.010967051,BMRI.JK
9/27/2023,5121.479254,5229.52734,5099.869637,5186.308105,75050600,0.012658277,5173.342285,5133.004427,5161.457104,0.011301698,BMRI.JK
9/29/2023,5229.527587,5229.527587,5186.308351,5207.917969,71554100,0.004166714,5177.664258,5141.648275,5161.457104,0.011181652,BMRI.JK
10/2/2023,5207.917727,5272.746578,5207.917727,5229.527344,33296500,0.004149331,5186.308105,5150.292122,5160.376611,0.011058551,BMRI.JK
10/3/2023,5186.308353,5251.137207,5186.308353,5251.137207,37093100,0.004132278,5199.273926,5158.936003,5159.296143,0.011058898,BMRI.JK
10/4/2023,5251.137209,5294.356445,5164.698736,5294.356445,69154000,0.008230453,5233.849414,5173.342415,5160.376636,0.011216665,BMRI.JK
10/5/2023,5315.966063,5359.1853,5272.746827,5294.356445,69566800,0,5255.459082,5189.189453,5163.618091,0.011039583,BMRI.JK
10/6/2023,5315.966059,5315.966059,5207.917969,5207.917969,25913600,-0.016326531,5255.459082,5200.714583,5170.100977,0.009515948,BMRI.JK
10/9/2023,5207.917714,5229.527331,5099.869629,5099.869629,45321700,-0.020746936,5229.527539,5199.273958,5170.100977,0.010679068,BMRI.JK
10/10/2023,5099.869637,5251.136957,5099.869637,5186.308105,42820800,0.016949154,5216.561719,5205.036523,5173.342432,0.011301301,BMRI.JK
10/11/2023,5143.088875,5337.575429,5143.088875,5229.527344,72955000,0.008333334,5203.595898,5207.917806,5180.905786,0.011210184,BMRI.JK
10/12/2023,5251.137207,5337.57568,5229.527589,5251.137207,91341800,0.004132278,5194.952051,5207.917806,5190.630103,0.011139091,BMRI.JK
10/13/2023,5251.137207,5315.966061,5207.917971,5251.137207,39914700,0,5203.595898,5212.239746,5201.434912,0.011054132,BMRI.JK
10/16/2023,5207.917969,5251.137205,5164.698732,5207.917969,53416400,-0.008230453,5225.205566,5213.680404,5205.75686,0.010692469,BMRI.JK
10/17/2023,5186.308105,5207.917723,5121.479254,5186.308105,74702300,-0.004149425,5225.205566,5213.680404,5210.078784,0.010690721,BMRI.JK
10/18/2023,5121.479736,5143.089355,5035.04126,5056.650879,80637400,-0.024999908,5190.630273,5209.358529,5203.595923,0.011462458,BMRI.JK
10/19/2023,4991.821775,5013.431393,4926.992921,4948.602539,160277800,-0.02136757,5130.12334,5193.511491,5188.469189,0.011827488,BMRI.JK
10/20/2023,4905.383063,5013.431148,4883.773446,4970.211914,82132000,0.004366763,5073.938281,5177.664421,5177.66438,0.011714535,BMRI.JK
10/23/2023,4926.992919,4948.602537,4862.164065,4905.383301,73897500,-0.01304343,5013.431348,5156.054818,5163.61814,0.011954429,BMRI.JK
10/24/2023,4926.99268,5013.431148,4905.383063,4970.211914,72469200,0.01321581,4970.212109,5137.326465,5152.81333,0.012466532,BMRI.JK
10/25/2023,5035.04126,5099.870117,4991.822021,5056.650879,90426500,0.017391404,4970.212109,5121.479427,5149.571924,0.012931099,BMRI.JK
10/26/2023,5013.431144,5056.650378,4926.992676,4926.992676,86348700,-0.025641122,4965.890137,5096.988509,5136.606152,0.013684964,BMRI.JK
10/27/2023,4970.21191,4991.821527,4926.992676,4926.992676,90177000,0,4957.246289,5078.260156,5122.559888,0.013610092,BMRI.JK
10/30/2023,4926.992921,4948.602539,4862.164067,4948.602539,81547000,0.004386015,4965.890137,5068.175684,5108.513647,0.013616444,BMRI.JK
10/31/2023,5013.431391,5056.650627,4883.773683,4905.383301,99449400,-0.008733625,4952.924414,5049.447363,5091.225952,0.013582118,BMRI.JK
11/1/2023,4926.992671,4926.992671,4862.163821,4883.773438,74281200,-0.004405336,4918.348926,5026.397103,5070.696802,0.013308084,BMRI.JK
11/2/2023,4970.211926,5121.479246,4948.602309,5099.869629,115678200,0.044247792,4952.924316,5016.312598,5060.972461,0.017127926,BMRI.JK
11/3/2023,5121.479488,5164.698724,5035.041016,5035.041016,53379500,-0.012711818,4974.533984,5001.906185,5052.328613,0.016984276,BMRI.JK
11/6/2023,5099.869388,5121.479004,5056.650156,5121.479004,58266100,0.017167286,5009.109277,4996.143587,5053.409082,0.016844199,BMRI.JK
11/7/2023,5143.089108,5164.698726,5013.4314,5078.260254,56161300,-0.008438724,5043.684668,4988.940397,5048.006689,0.01647975,BMRI.JK
11/8/2023,4991.822021,5056.650879,4948.602783,5056.650879,63442400,-0.004255271,5078.260156,4988.940397,5039.362866,0.016347437,BMRI.JK
11/9/2023,5035.041018,5099.869872,5013.4314,5078.260254,45026200,0.004273456,5073.938281,4997.584245,5030.719019,0.016350052,BMRI.JK
11/10/2023,5056.650632,5056.650632,4991.821777,4991.821777,59611500,-0.017021277,5065.294434,4999.024902,5017.753247,0.01670448,BMRI.JK
11/13/2023,5056.650634,5056.650634,5013.431398,5035.041016,17444600,0.008658009,5048.006836,5007.66875,5009.109399,0.016820559,BMRI.JK
11/14/2023,5035.041016,5099.86987,5013.431398,5035.041016,50587800,0,5039.362988,5011.99069,5001.546045,0.016812437,BMRI.JK
11/15/2023,5099.869388,5164.698236,5078.259772,5121.479004,74255700,0.017167286,5052.328613,5016.312565,5004.787451,0.016326919,BMRI.JK
11/16/2023,5056.650156,5121.479004,5035.04054,5121.479004,36004500,0,5060.972363,5029.27832,5013.431274,0.015479695,BMRI.JK
11/17/2023,5078.260012,5143.088863,5056.650395,5099.869629,33963900,-0.004219362,5082.581934,5040.803451,5019.91416,0.015524669,BMRI.JK
11/20/2023,5035.041018,5121.47949,5035.041018,5078.260254,20014600,-0.004237241,5091.225781,5049.447298,5028.558008,0.015215206,BMRI.JK
11/21/2023,5056.650636,5121.47949,5035.041018,5078.260254,55094300,0,5099.869629,5060.972428,5033.960425,0.014980423,BMRI.JK
11/22/2023,5035.041018,5099.869872,5035.041018,5078.260254,21111100,0,5091.225879,5073.938216,5035.040894,0.014486574,BMRI.JK
11/23/2023,5143.088863,5143.088863,5099.869629,5099.869629,36725600,0.004255271,5086.904004,5073.938216,5043.684741,0.013148269,BMRI.JK
11/24/2023,5121.47949,5121.47949,5056.650636,5078.260254,27087900,-0.004237241,5082.582129,5076.819499,5051.24812,0.013212891,BMRI.JK
11/27/2023,5099.869629,5121.479246,5078.260012,5099.869629,39719300,0.004255271,5086.904004,5075.378874,5058.811475,0.01321147,BMRI.JK
11/28/2023,5099.869629,5121.479246,5078.260012,5099.869629,58255800,0,5091.225879,5076.819499,5068.535791,0.012994906,BMRI.JK
11/29/2023,5056.650879,5121.479736,5035.04126,5056.650879,36796600,-0.008474481,5086.904004,5076.819499,5077.179663,0.013132012,BMRI.JK
11/30/2023,5056.650879,5121.479736,5035.04126,5056.650879,117365000,0,5078.260254,5075.378874,5075.018726,0.008528512,BMRI.JK
12/1/2023,5056.650395,5099.869629,5035.040778,5099.869629,31365100,0.008546912,5082.582129,5082.582064,5078.260156,0.008231708,BMRI.JK
12/4/2023,5121.479254,5207.917723,5099.869637,5186.308105,66145100,0.016949154,5099.869824,5092.666536,5081.501611,0.008208815,BMRI.JK
12/5/2023,5186.308349,5186.308349,5078.260258,5164.69873,58668400,-0.00416662,5112.835645,5101.310384,5085.823535,0.008012805,BMRI.JK
12/6/2023,5121.479238,5143.088855,5013.431152,5013.431152,88747200,-0.029288752,5104.191699,5094.107194,5083.662549,0.010443026,BMRI.JK
12/7/2023,5013.431148,5035.040765,4948.602297,4970.211914,97966700,-0.00862069,5086.903906,5084.022721,5078.260132,0.010538397,BMRI.JK
12/8/2023,4970.21191,4991.821527,4883.773442,4926.992676,98036700,-0.008695653,5052.328516,5072.497591,5075.018677,0.010025062,BMRI.JK
12/11/2023,4883.773687,5013.431395,4883.773687,4991.821777,68655000,0.013157946,5013.43125,5066.735026,5072.857715,0.01029088,BMRI.JK
12/12/2023,5013.431152,5035.040769,4970.211918,5013.431152,55110500,0.004328956,4983.177734,5062.413086,5071.777222,0.010344687,BMRI.JK
12/13/2023,4970.212157,4991.821775,4926.992921,4948.602539,121450600,-0.012930987,4970.212012,5053.769238,5063.133398,0.009869058,BMRI.JK
12/14/2023,5035.040782,5207.917718,5013.431165,5143.088867,171595800,0.039301263,5004.787402,5056.650521,5064.213892,0.013473376,BMRI.JK
12/15/2023,5143.088863,5186.308097,5099.869629,5099.869629,142382200,-0.008403362,5039.362793,5058.091146,5064.213892,0.013579245,BMRI.JK
12/18/2023,5056.650156,5143.08862,5056.650156,5121.479004,101458600,0.004237241,5065.294238,5059.531771,5066.374829,0.013569426,BMRI.JK
12/19/2023,5143.089112,5164.69873,5121.479494,5164.69873,40763200,0.008438915,5095.547754,5063.853711,5070.696753,0.013683435,BMRI.JK
12/20/2023,5099.869388,5164.698236,5099.869388,5121.479004,65361000,-0.008368296,5130.123047,5068.175586,5072.85769,0.013840498,BMRI.JK
12/21/2023,5143.089112,5164.69873,5121.479494,5164.69873,50363900,0.008438915,5134.44502,5075.378776,5076.099146,0.013931332,BMRI.JK
12/22/2023,5143.089112,5164.69873,5121.479494,5164.69873,29975600,0,5147.41084,5079.700716,5080.421069,0.01388406,BMRI.JK
12/27/2023,5186.308105,5207.917723,5121.479254,5186.308105,43114900,0.004184053,5160.37666,5079.700716,5084.742993,0.013883173,BMRI.JK
12/28/2023,5229.527591,5315.966063,5186.308355,5294.356445,75118700,0.020833382,5186.308203,5088.344564,5094.467334,0.014573974,BMRI.JK
12/29/2023,5294.356195,5294.356195,5186.30811,5229.527344,63097100,-0.012244945,5207.917871,5102.750977,5103.111157,0.014739682,BMRI.JK
1/2/2024,5229.527591,5294.356445,5207.917973,5294.356445,26235700,0.012396742,5233.849414,5124.360612,5114.996436,0.014920223,BMRI.JK
1/3/2024,5272.746582,5315.965816,5229.527348,5272.746582,30053900,-0.004081679,5255.458984,5147.410872,5123.640283,0.014913824,BMRI.JK
1/4/2024,5294.356218,5532.062008,5272.746601,5488.842773,135344500,0.04098361,5315.965918,5180.545605,5138.767017,0.017020546,BMRI.JK
1/5/2024,5532.062257,5596.891111,5488.84302,5553.671875,114339400,0.011811069,5367.829004,5216.561654,5158.215674,0.017042655,BMRI.JK
1/8/2024,5618.500481,5704.93895,5510.452394,5532.062012,151018300,-0.003891095,5428.335938,5255.458952,5184.147217,0.015307294,BMRI.JK
1/9/2024,5553.671873,5575.281491,5488.843019,5510.452637,77953400,-0.003906206,5471.555176,5279.94987,5211.159253,0.01512096,BMRI.JK
1/10/2024,5510.452639,5575.281493,5467.233402,5553.671875,50019800,0.007843138,5527.740234,5310.203353,5242.493213,0.014764495,BMRI.JK
1/11/2024,5553.672119,5618.500977,5532.0625,5575.281738,32120200,0.003891095,5545.028027,5340.456868,5271.666211,0.014676702,BMRI.JK
1/12/2024,5683.329102,5769.767567,5640.109869,5683.329102,114039700,0.019379714,5570.959473,5375.032227,5305.161108,0.014988325,BMRI.JK
1/15/2024,5683.32934,5726.548575,5596.890871,5618.500488,83066800,-0.011406803,5588.247168,5408.166992,5338.656006,0.014888427,BMRI.JK
1/16/2024,5640.109863,5726.548329,5618.500247,5640.109863,83516800,0.003846111,5614.178613,5439.861068,5363.507056,0.012727736,BMRI.JK
1/17/2024,5640.109863,5726.548329,5618.500247,5640.109863,80929000,0,5631.466211,5471.555143,5390.519067,0.0124071,BMRI.JK
1/18/2024,5640.109863,5661.71948,5596.890631,5640.109863,78209900,0,5644.431836,5501.808594,5416.45061,0.012459022,BMRI.JK
1/19/2024,5618.500247,5640.109863,5553.671398,5640.109863,74814000,0,5635.787988,5524.858822,5440.221167,0.012476014,BMRI.JK
1/22/2024,5618.500488,5661.719723,5575.281254,5618.500488,96993100,-0.003831375,5635.787988,5550.790365,5465.072241,0.012269537,BMRI.JK
1/23/2024,5640.110106,5661.719723,5575.281254,5618.500488,77037800,0,5631.466113,5572.399967,5487.762329,0.012279736,BMRI.JK
1/24/2024,5575.281246,5596.890863,5488.842777,5532.062012,97290600,-0.015384617,5609.856543,5589.687663,5506.130493,0.013022064,BMRI.JK
1/25/2024,5467.233396,5532.062251,5402.404542,5424.01416,99094100,-0.019531208,5566.637402,5585.365755,5518.015796,0.014001425,BMRI.JK
1/26/2024,5402.404301,5467.233152,5380.794684,5445.623535,77236800,0.003984019,5527.740137,5578.162533,5525.57915,0.013320154,BMRI.JK
1/29/2024,5488.843022,5596.891113,5424.014168,5596.891113,124753000,0.027777825,5523.418262,5582.484473,5543.947339,0.014129445,BMRI.JK
1/30/2024,5596.890882,5791.377438,5575.281265,5748.158203,123330900,0.027026985,5549.349805,5598.33151,5566.637427,0.014968428,BMRI.JK
1/31/2024,5748.158203,5791.377438,5748.158203,5748.158203,128185000,0,5592.569043,5611.297266,5590.408008,0.014876749,BMRI.JK
2/1/2024,5683.329344,5726.548578,5618.500492,5661.719727,168145800,-0.015037595,5640.110156,5617.059798,5599.051855,0.012754554,BMRI.JK
2/2/2024,5726.54883,5769.768066,5704.939212,5769.768066,120116200,0.019084014,5704.939063,5622.822396,5609.856665,0.013157465,BMRI.JK
2/5/2024,5791.377211,6007.473375,5769.767594,5899.425293,150535100,0.022471826,5765.445898,5641.550716,5628.224829,0.013839894,BMRI.JK
2/6/2024,5899.425539,5985.864008,5856.206304,5921.035156,90146000,0.003663046,5800.021289,5660.279069,5648.753955,0.013735263,BMRI.JK
2/7/2024,5942.644781,6007.473633,5921.035163,6007.473633,88745500,0.014598541,5851.884375,5684.769987,5671.444043,0.01392456,BMRI.JK
2/12/2024,6180.350582,6223.569817,6093.912113,6137.131348,162771300,0.021582736,5946.966699,5717.904753,5699.536523,0.014466885,BMRI.JK
2/13/2024,6137.131589,6158.741207,6072.302734,6072.302734,102668900,-0.010563341,6007.473633,5746.717611,5718.985205,0.014440106,BMRI.JK
2/15/2024,6310.008294,6374.837146,6180.350589,6223.569824,220530000,0.024910993,6072.302539,5787.055566,5749.238672,0.014758282,BMRI.JK
2/16/2024,6374.837146,6396.446764,6223.569824,6223.569824,142022100,0,6132.809473,5827.393522,5778.41167,0.014802255,BMRI.JK
2/19/2024,6180.350586,6331.617908,6158.740969,6180.350586,83753500,-0.006944445,6167.384863,5870.61276,5805.423706,0.015006681,BMRI.JK
2/20/2024,6266.789056,6266.789056,6180.350586,6180.350586,87312000,0,6176.028711,5921.035189,5832.435742,0.015006681,BMRI.JK
2/21/2024,6158.740975,6266.789063,6115.52174,6266.789063,128063900,0.013986015,6214.925977,5975.779557,5863.769702,0.015102175,BMRI.JK
2/22/2024,6201.9602,6223.569817,6137.131348,6137.131348,85735800,-0.020689657,6197.638281,6011.795573,5889.701245,0.016082569,BMRI.JK
2/23/2024,6093.912109,6137.131344,6050.692875,6093.912109,109404700,-0.007042254,6171.706738,6034.845833,5913.471826,0.01626343,BMRI.JK
2/26/2024,6007.47364,6115.521727,6007.47364,6093.912109,65407700,0,6154.419043,6057.896094,5941.564331,0.01564053,BMRI.JK
2/27/2024,6029.0835,6137.131591,6029.0835,6115.521973,58066100,0.00354614,6141.45332,6088.149577,5976.139722,0.014551669,BMRI.JK
2/28/2024,6072.302256,6158.740723,6072.302256,6158.740723,49888400,0.007067058,6119.843652,6114.081087,6011.795581,0.014544204,BMRI.JK
2/29/2024,6158.740958,6180.350575,6050.692871,6050.692871,150713600,-0.017543822,6102.555957,6124.165592,6034.485669,0.014547787,BMRI.JK
3/1/2024,6093.912353,6115.521971,6029.083498,6072.302734,90739400,0.003571469,6098.234082,6134.250098,6050.692896,0.013502105,BMRI.JK
3/4/2024,6050.693116,6093.912353,6029.083498,6072.302734,44707200,0,6093.912207,6138.572038,6066.900122,0.013502105,BMRI.JK
3/5/2024,6115.521971,6137.131589,6050.693116,6072.302734,92557200,0,6085.268359,6134.25013,6087.429272,0.012857908,BMRI.JK
3/6/2024,6050.693118,6137.131591,6050.693118,6115.521973,74178100,0.007117438,6076.624609,6137.131413,6104.716968,0.0123678,BMRI.JK
3/7/2024,6115.52173,6158.740965,6072.302495,6137.131348,94950400,0.003533529,6093.912305,6131.368848,6116.602271,0.011491367,BMRI.JK
3/8/2024,6180.350339,6201.959956,6137.131106,6158.740723,109032400,0.003521087,6111.199902,6127.046908,6128.487549,0.011490355,BMRI.JK
3/13/2024,6266.789307,6288.398926,6180.350834,6288.398926,126022700,0.021052713,6154.419141,6134.25013,6142.533813,0.011943543,BMRI.JK
3/14/2024,6266.789551,6396.447266,6245.179932,6396.447266,161193000,0.01718217,6219.248047,6148.656576,6155.499609,0.011606463,BMRI.JK
3/15/2024,6439.666504,6482.885742,6288.39917,6396.447266,250581100,0,6275.433105,6157.300456,6171.706836,0.011232508,BMRI.JK
3/18/2024,6418.056127,6418.056127,6201.959961,6201.959961,105778200,-0.03040552,6288.398828,6161.622363,6170.626343,0.012232012,BMRI.JK
3/19/2024,6266.789307,6353.227781,6245.179689,6288.398926,100836600,0.013937363,6314.330469,6174.588151,6173.867798,0.012628731,BMRI.JK
3/20/2024,6405.568359,6405.568359,6360.138797,6405.568359,83416700,0.018632634,6337.764355,6195.365234,6185.128687,0.01311095,BMRI.JK
3/21/2024,6450.997922,6541.857048,6405.568359,6405.568359,81774800,0,6339.588574,6214.70166,6196.389575,0.01311095,BMRI.JK
3/22/2024,6360.138797,6428.283141,6314.709234,6405.568359,65219900,0,6341.412793,6231.156836,6203.32854,0.012800195,BMRI.JK
3/25/2024,6587.286621,6587.286621,6360.138807,6587.286621,78212700,0.028368796,6418.478125,6266.929753,6225.836304,0.013087265,BMRI.JK
3/26/2024,6564.572143,6564.572143,6473.713013,6519.142578,74274300,-0.010344782,6464.626855,6296.719076,6247.097827,0.013248805,BMRI.JK
3/27/2024,6541.857361,6587.286926,6519.142578,6519.142578,46295700,0,6487.341699,6326.508398,6268.359351,0.013248805,BMRI.JK
3/28/2024,6496.427495,6587.286621,6473.712714,6587.286621,90900900,0.010452915,6523.685352,6360.840658,6291.947583,0.013340814,BMRI.JK
4/1/2024,6587.286731,6587.286731,6132.991094,6269.279785,158358600,-0.048275846,6496.427637,6371.091178,6297.474536,0.017667155,BMRI.JK
4/2/2024,6269.279785,6269.279785,6087.561531,6269.279785,135764900,0,6432.82627,6379.901074,6308.403882,0.017123042,BMRI.JK
4/3/2024,6314.709532,6314.709532,6064.846925,6155.706055,115372600,-0.018115914,6360.138965,6379.698763,6312.574048,0.017690087,BMRI.JK
4/4/2024,6132.991033,6291.994505,6132.991033,6246.564941,63174900,0.014760108,6305.623438,6376.909831,6321.287158,0.01795935,BMRI.JK
4/5/2024,6201.135254,6269.279597,6201.135254,6201.135254,46111500,-0.007272747,6228.393164,6363.88903,6327.728784,0.018066141,BMRI.JK
4/16/2024,5769.5544,6110.276117,5724.124838,6019.416992,180012400,-0.029304031,6178.420605,6338.753678,6322.923535,0.019236754,BMRI.JK
4/17/2024,6087.561335,6155.705679,6019.416992,6019.416992,83840200,0,6128.448047,6326.584147,6317.037817,0.01921287,BMRI.JK
4/18/2024,6178.42041,6269.279534,6110.276067,6178.42041,106893900,0.026415086,6132.990918,6319.252246,6318.021802,0.020142784,BMRI.JK
4/19/2024,6110.276367,6178.420713,6042.132021,6110.276367,47943300,-0.011029363,6105.733203,6299.566113,6309.115674,0.019679797,BMRI.JK
4/22/2024,6246.565059,6246.565059,5973.987675,6110.276367,121727900,0,6087.561426,6279.87998,6294.807129,0.019202044,BMRI.JK
4/23/2024,6223.850035,6291.994379,6110.276129,6201.135254,106699200,0.014869849,6123.905078,6266.251107,6285.041528,0.01957231,BMRI.JK
4/24/2024,6291.994452,6405.568359,6269.279671,6405.568359,117586500,0.032967045,6201.135352,6254.136556,6295.221948,0.019752464,BMRI.JK
4/25/2024,6405.568602,6428.283384,6291.99469,6314.709473,111803500,-0.01418436,6228.393164,6240.507682,6296.537476,0.019843933,BMRI.JK
4/26/2024,6360.139034,6382.853816,6132.991211,6132.991211,125875000,-0.028776979,6232.936133,6214.764258,6282.908618,0.020375486,BMRI.JK
4/29/2024,6042.132026,6314.709411,6042.132026,6291.994629,77938400,0.025925916,6269.279785,6195.078125,6277.229932,0.021310886,BMRI.JK
4/30/2024,6178.420658,6405.568476,6155.705876,6269.279785,189991300,-0.003610118,6282.908691,6195.078125,6270.415503,0.021320135,BMRI.JK
5/2/2024,6178.420702,6178.420702,5496.977242,5746.839844,501849300,-0.083333327,6151.162988,6160.248796,6228.393164,0.027106596,BMRI.JK
5/3/2024,5724.125119,5837.69903,5496.977297,5587.836426,269305400,-0.027667974,6005.788379,6122.39082,6181.827856,0.027511586,BMRI.JK
5/6/2024,5678.695375,5814.984064,5587.836249,5701.410156,184234200,0.020325171,5919.472168,6086.047168,6140.941235,0.028163461,BMRI.JK
5/7/2024,5746.839719,5814.984064,5678.695375,5701.410156,130410300,0,5801.355273,6052.732161,6096.647412,0.027932389,BMRI.JK
5/8/2024,5746.839719,5860.413627,5678.695375,5701.410156,117065300,0,5687.781348,6031.531706,6068.253931,0.026192706,BMRI.JK
5/13/2024,5633.266113,5701.410461,5565.121765,5633.266113,128638300,-0.011952138,5665.066602,6005.788314,6036.453247,0.026223326,BMRI.JK
5/14/2024,5610.551331,5724.125244,5610.551331,5633.266113,94048400,0,5674.152539,5969.444694,6010.33125,0.026058767,BMRI.JK
5/15/2024,5633.266054,5814.984314,5633.266054,5792.269531,80923000,0.028225796,5692.324414,5948.244238,5987.616479,0.026736666,BMRI.JK
5/16/2024,5860.413816,5905.843381,5746.839905,5769.554688,114806300,-0.003921579,5705.95332,5925.52946,5966.037451,0.026721748,BMRI.JK
5/17/2024,5769.554751,6042.13214,5769.554751,5973.987793,133153900,0.035433082,5760.468848,5910.386296,5963.765991,0.02731429,BMRI.JK
5/20/2024,5951.272882,6019.417228,5633.265934,5746.839844,168796000,-0.038022835,5783.183594,5866.471061,5950.137134,0.028605845,BMRI.JK
5/21/2024,5655.980455,5701.410016,5428.832645,5474.262207,307362900,-0.047430874,5751.382813,5810.441243,5914.929224,0.029508038,BMRI.JK
5/22/2024,5451.547488,5587.836176,5406.117926,5496.977051,171675900,0.004149389,5692.324316,5768.040299,5884.264258,0.029556451,BMRI.JK
5/27/2024,5474.262192,5496.976973,5292.543945,5292.543945,258450900,-0.037190096,5596.922168,5701.410254,5843.377637,0.030393283,BMRI.JK
5/28/2024,5315.259035,5474.262511,5292.544253,5406.118164,93701700,0.021459287,5483.348242,5643.866146,5803.626782,0.030673944,BMRI.JK
5/29/2024,5292.544373,5337.973938,5178.970459,5269.82959,169386300,-0.025210062,5387.946191,5612.065462,5746.839844,0.02948153,BMRI.JK
5/30/2024,5247.114507,5451.54754,5019.966693,5337.973633,236632600,0.012930977,5360.688477,5595.407943,5698.003052,0.029865538,BMRI.JK
5/31/2024,5451.547603,5474.262385,5360.688477,5360.688477,169567000,0.004255331,5333.430762,5572.693164,5659.387915,0.029564029,BMRI.JK
6/3/2024,5519.691957,5587.836302,5474.262393,5542.406738,92525600,0.033898307,5383.40332,5562.092936,5621.908521,0.030070557,BMRI.JK
6/4/2024,5587.836426,5701.410337,5565.121644,5587.836426,137800600,0.008196744,5419.746973,5554.521354,5587.836353,0.030232985,BMRI.JK
